824,911054,122561,310929,62186,111089
825,1014898,144899,375530,76072,112901
826,942448,119541,323608,65809,115920
827,921921,115919,338098,63394,118335
828,1016106,118334,324816,72450,123768
829,1035426,124975,333269,70035,112297
830,980484,124372,327834,66412,118938
831,933392,121957,317570,63997,114108
832,956335,121354,317571,64600,113504
833,945467,119542,318174,63393,112901
834,958146,118334,316967,64601,115315
835,943656,117127,321193,64601,117127
836,952712,135239,320590,66412,150333
837,1322205,199840,458847,63393,126786
838,952108,126183,321193,67016,124976
839,975654,120146,323004,63393,117731
840,982296,132824,350777,71846,149125
841,959957,118334,325419,65205,117731
842,969013,124371,322401,65809,116523
843,973843,123768,324816,63997,113504
844,978674,140673,371304,74261,134636
845,1124176,150937,514996,82110,203462
846,937618,119542,332061,70035,138862
847,1013690,128598,342324,67619,133428
848,967202,125579,327230,65808,116523
849,982899,121353,325420,66412,118334
850,956938,122561,332061,63997,120146
851,1089762,151540,403907,65205,114712
852,1015502,130409,361040,72450,134032
853,981692,123165,635745,77883,126787
854,1109686,129201,403303,65808,114712
855,985918,128598,332061,66412,114108
856,981692,119542,335683,66413,119542
857,999804,129202,345947,69431,120146
858,1022747,124372,339306,67016,115315
859,970220,132220,351380,68223,117127
860,1021539,126183,338098,67015,117730
861,1023350,124371,519222,65809,155163
862,1052934,155163,449188,70639,160597
863,1014898,126183,336891,66412,120146
864,1026973,129202,338702,67016,116523
865,1018520,129806,356211,67016,124975
866,1022143,130409,342324,66412,118334
867,1057764,148521,406321,66413,117731
868,1082518,144295,371304,84524,117127
869,1107271,131013,393643,87543,131617
870,999200,131013,359833,103240,211311
871,1144703,128598,345343,68223,121353
872,1046293,133428,358022,67620,118938
873,1066820,129202,349569,68223,119542
874,1028180,131617,348361,68827,131013
875,1053537,130409,346551,67620,118938
876,1008861,132220,346550,69431,117127
877,1932593,401491,383379,68827,119541
878,1149533,133428,350173,74260,171464
879,1080103,134635,346550,67016,121353
880,1063198,132221,352588,68828,122561
881,1154968,151540,396058,68827,118938
882,1122969,141880,388209,68223,120145
883,1172476,157578,406925,68223,1295640
884,1104857,141276,391228,69431,97203
885,1075273,136447,354399,66412,96599
886,1091574,181124,470922,71242,113505
887,1072254,136447,356814,68827,97807
888,1054142,134031,358021,67619,96599
889,1186965,161805,409944,68827,95996
890,1100026,145503,380360,68223,97204
891,1209908,158786,496883,67619,103241
892,1078895,140673,387605,68827,102637
893,1089158,139466,361041,68827,99015
894,1115120,184142,478167,70638,116523
895,1081914,136447,364663,71845,98410
896,1097008,135843,361040,69431,98410
897,1107271,139465,364663,71845,99014
898,1097611,134032,364663,69431,100222
899,1212927,145503,370700,71846,100222
900,1119950,141880,377945,71242,100826
901,1124176,141277,367078,71242,109881
902,1080102,139466,455828,85732,163615
903,1120554,141880,366475,68827,124372
904,1115724,136446,369493,70034,125580
905,1092178,137050,368286,68827,124372
906,1101838,138258,371908,244518,199236
907,1305300,176294,371304,71846,124976
908,1235265,139465,372512,72449,125579
909,1193003,139465,374323,73657,205274
910,1149533,140070,416585,71846,130409
911,1346958,240292,527071,87543,131013
912,1375335,199236,583220,92977,451602
913,1197834,146710,397869,76073,118938
914,1458652,229424,641782,83317,103241
915,1225605,144899,606162,95392,150333
916,1252171,146711,380360,71846,102033
917,1587854,149125,412359,80902,104448
918,1241304,143088,379757,71242,100825
919,1999006,184143,380360,74261,148522
920,1610192,198028,588653,82109,180521
921,1480386,144296,394246,74865,105052
922,3256609,201048,638160,91770,152748
923,1391032,146107,385794,693705,413567
924,1599929,157578,391832,76072,104448
925,1188777,149126,383379,73657,100826
926,1153156,146107,380964,73053,102637
927,1174287,144295,388813,71846,103845
928,1193607,188369,475149,84525,103241
929,1149533,150937,388209,72450,103240
930,1143496,239687,494469,77279,111089
931,1183948,146106,390021,73053,103845
932,1238888,164220,425038,72449,103240
933,1268472,159993,411152,73657,104448
934,1174287,151541,391228,71846,103241
935,1185758,150333,394850,73054,102637
936,1225606,152748,394247,73657,108674
937,1180928,146107,464885,112297,140673
938,1219568,149126,396661,74261,103844
939,1182136,151541,396057,73657,103241
940,1199644,154559,396662,75469,104448
941,1203267,152748,396057,74865,102637
942,1226209,153352,399680,74261,103241
943,1177306,153955,531901,88751,148522
944,1203267,151540,563296,94788,140070
945,1203267,155767,401491,73657,110486
946,1170061,155766,398473,73053,103845
947,1215342,153352,400888,73053,103844
948,1217153,161200,427452,74865,103844
949,1354807,184143,425642,72449,104448
950,1194211,149729,402699,73657,105052
951,1375939,406925,512580,79695,112901
952,1209908,156975,437113,74261,105656
953,1235265,150937,408737,74864,112297
954,1217757,154559,405718,74864,105656
955,1219568,155163,406925,72450,106259
956,1240095,158182,408736,74261,105052
957,1214738,163012,420207,74865,105655
958,1244925,207085,688271,76072,108071
959,1210512,156974,432282,76072,105052
960,1258812,162408,411755,77280,105656
961,1317979,184746,440131,74865,106863
962,1235266,160596,415378,73657,106863
963,1221983,156371,415378,74865,106863
964,1229228,156975,414774,76676,105052
965,1415182,275913,576578,88147,107467
966,1243718,163616,415982,77884,108674
967,1272698,158786,418397,76676,108071
968,1251566,155767,419000,76676,108071
969,1261227,158182,419603,77280,106863
970,1306508,172068,443754,76675,112901
971,1319187,169049,416585,75468,108071
972,1490651,178709,598916,92373,128598
973,1366279,157578,425037,75468,108070
974,1271491,159993,422623,74260,107467
975,1271490,161200,425037,78487,108674
976,1288999,166634,426245,76676,106259
977,1337902,181124,443150,76072,107467
978,1296848,164220,569333,100222,134032
979,1322205,178709,599520,89354,135843
980,1293829,163011,436509,77884,110486
981,1352393,179313,451603,76675,108674
982,1302281,164823,428660,77280,108070
983,1302281,166030,429867,77280,108675
984,1279340,163616,426849,77883,107467
985,1389825,176898,429264,77280,109881
986,1330658,175087,554844,92373,187765
987,1267265,169653,430471,76676,110486
988,1412767,183539,432886,78487,109882
989,1278735,169049,434698,79091,109882
990,1312546,170257,438924,74864,108071
991,1302885,166031,466093,79695,126183
992,1335488,173275,461263,77883,111089
993,1388013,208897,516807,77279,110486
994,1296848,166030,440131,76675,109278
995,1356015,173275,438923,78487,109882
996,1331865,168445,439528,76676,109278
997,1345147,166030,442546,79090,109278
998,1470123,175690,439527,79695,109882
999,1319187,166634,457037,79091,109882
1000,1392240,226405,540353,80298,110486
1001,1301678,166634,444961,80298,110485
1002,1342129,172672,443753,79091,109882
1003,1355411,177501,448584,78487,115919
1004,1365071,176898,667140,122561,135239
1005,1366883,185954,446773,79694,111089
1006,1439936,187765,463074,79091,113504
1007,1547403,170256,453414,79091,111693
1008,1344544,172068,449188,77883,110486
1009,1383787,169653,452206,80298,112900
1010,1369901,179917,448583,80298,143088
1011,1327035,182935,476960,77883,117731
1012,1387410,173879,452810,81506,113504
1013,1351789,171464,603747,92977,161200
1014,1451406,176294,469715,80298,111693
1015,1322809,177501,455828,80902,111090
1016,1494273,216746,676800,105655,134032
1017,1430276,172068,583219,79695,111693
1018,1480990,210707,461262,80298,113504
1019,1412164,170256,458243,96599,152747
1020,1502725,179917,475752,80298,112297
1021,1432087,181728,464282,82110,111693
1022,1383184,178709,719666,83921,117731
1023,1409145,181124,462470,80902,111693
1024,1378957,178709,463073,80902,111090
1025,1367487,188972,465488,80902,112297
1026,1438125,179916,473337,83317,112900
1027,1360844,177502,465489,83921,117127
1028,1461067,181728,467903,106259,136447
1029,1406730,191992,466092,82109,114108
1030,1404918,178709,471526,79091,114712
1031,1429672,179313,494468,82109,114108
1032,1415785,178105,472130,92977,149729
1033,1519630,179916,472129,81505,114712
1034,1457445,183539,509562,87543,155766
1035,1446577,190180,470318,80298,115919
1036,1441143,182332,472130,80903,114108
1037,1471331,184746,500506,83316,115919
1038,1438728,179917,473337,81506,115919
1039,1635549,193802,476960,80299,116523
1040,1441143,178709,600728,81506,137050
1041,1470123,197425,476356,80298,115920
1042,1539554,196821,478771,81506,122560
1043,1464086,187161,482394,82714,116523
1044,1447180,179916,494469,83921,117127
1045,1538346,183539,524052,83317,117731
1046,1452614,215537,624877,83921,118334
1047,1496687,188369,479979,81506,117730
1048,1501518,184747,484809,82109,117730
1049,1614418,196822,481186,83317,117126
1050,1430880,187765,486620,82714,122561
1051,1531101,205274,523448,103844,153352
1052,1601740,184143,516204,80299,118938
1053,1506951,196218,500506,83317,118938
1054,1629512,195614,487827,82110,117731
1055,1450199,191992,490846,83921,118334
1056,1487632,193199,490846,82713,118335
1057,1480387,192595,490242,85128,118938
1058,1723696,240291,712421,82713,126183
1059,1648228,185954,517411,82109,118939
1060,1566723,207689,491450,84525,117730
1061,1488236,190784,511977,82713,120146
1062,1480991,188369,509562,83921,118938
1063,1521442,191992,509562,84525,117731
1064,2023155,209500,496280,82713,120750
1065,1482802,208896,497487,86336,124976
1066,1531102,187765,501110,84525,120145
1067,1492462,198633,501110,83317,126183
1068,1466500,188369,502921,85732,119542
1069,1554044,197426,502317,83317,120750
1070,3392452,196217,501714,86336,121353
1071,2098019,194406,502317,83921,121353
1072,1516612,193802,504732,85128,120750
1073,1598117,201048,530089,82713,126786
1074,1589062,206482,505336,84524,120750
1075,1645813,198029,558466,99015,135843
1076,1532309,191991,507147,83921,121354
1077,1528083,196218,509562,83921,121353
1078,1650039,210104,510769,88147,120749
1079,1600532,193198,510166,86940,121353
1080,1733356,307307,780645,84524,130410
1081,1566119,275913,512581,85732,120749
1082,1525668,197425,511977,84525,122560
1083,1545591,194406,511373,85129,121957
1084,1558270,194406,511373,86939,121353
1085,1672981,198633,512581,85732,121957
1086,1701358,195614,514996,87543,121353
1087,1593891,231839,518619,87543,148521
1088,1573968,208897,516203,85732,121957
1089,1550422,211312,520429,85128,122560
1090,1583627,198029,521637,87543,123165
1091,1589061,204670,754683,93580,141276
1092,1549214,201047,521637,85732,123164
1093,1616833,210104,572352,86336,124372
1094,1559477,206481,526467,86939,121956
1095,1659700,204067,525259,85128,137050
1096,1587250,202859,523448,86939,123165
1097,2210316,201651,543372,86940,125580
1098,1597514,212519,527674,86940,122560
1099,1755695,208292,528278,86336,123164
1100,1601136,202255,556050,86336,123768
1101,1599325,203463,525863,86940,123164
1102,1636757,307307,575370,108071,135844
1103,1622871,204670,530693,88751,124372
1104,1622267,205274,530694,86939,123164
1105,1706791,214934,535523,86940,123768
1106,1615022,205274,534920,89354,124976
1107,1659699,203462,547598,86336,124976
1108,1724904,209500,534919,88751,124372
1109,1767770,202859,537938,86940,131617
1110,1605362,220367,542164,85128,123165
1111,1799769,210104,537938,88147,124975
1112,1615022,208897,551824,89958,125579
1113,1660303,296440,569333,89959,125580
1114,1677812,212519,557862,87544,124372
1115,1749054,208896,542769,88147,123768
1116,1631324,205878,616425,100222,169652
1117,1627097,204066,544580,85129,123768
1118,1698943,207689,546995,97807,133428
1119,1872218,213122,545183,89354,126183
1120,1647625,223386,546391,89354,126183
1121,1680227,210707,549409,88751,125579
1122,1874030,217953,550013,90562,127391
1123,1877049,209500,566918,86940,130409
1124,1935008,211915,588653,89354,127391
1125,1704377,212519,556655,89355,126787
1126,1797354,213726,553032,89354,126787
1127,1685057,212519,556654,89354,156370
1128,1723093,217953,553032,88147,128598
1129,1918103,319382,573559,87543,126183
1130,1707999,211312,554843,89354,132221
1131,1673585,211915,559069,89958,124975
1132,1702566,215538,556051,89354,126183
1133,1701358,281346,674385,89354,126183
1134,1729734,481789,888111,112297,186558
1135,1869804,217953,562691,91769,127994
1136,1820900,209500,562088,91166,126787
1137,1844446,220971,562088,88751,131617
1138,1703773,222179,586238,92373,162408
1139,1923537,233650,582012,102033,128598
1140,1755695,214934,565107,90562,126183
1141,1688075,222178,563899,89958,134032
1142,1700754,226405,565710,89958,127390
1143,1747846,222783,568729,91769,126786
1144,1741205,220367,647217,93581,150936
1145,1753280,221575,567522,91166,127391
1146,1734564,225197,571748,91166,127994
1147,1788298,220368,569333,92373,126786
1148,1711018,236065,573559,92373,126184
1149,1729131,215538,603143,92373,548806
1150,1737583,229424,575974,89958,127995
1151,1788297,217349,576578,92373,133428
1152,1763544,228820,575371,94185,126183
1153,1765959,225197,578993,93581,126183
1154,1776223,224593,1040859,201048,175691
1155,1809428,216141,582615,89958,127995
1156,1750261,232443,583823,91165,128598
1157,1968214,224594,586841,92977,127994
1158,1757506,222782,582615,91166,132824
1159,1935612,332665,760117,92977,129805
1160,2162017,225198,579597,103240,130409
1161,1816070,227613,584427,91770,127995
1162,1854710,231234,595898,92373,129806
1163,1880067,231839,588049,91166,129201
1164,2002024,351984,702761,92977,137050
1165,2134244,232442,626085,92977,134636
1166,1944668,217952,594086,94184,129202
1167,1899387,230027,673781,97806,154559
1168,1835390,224594,593483,89958,129806
1169,2267672,339305,797549,107467,149126
1170,2084134,230631,595898,93580,132221
1171,1802183,232443,603746,94184,135842
1172,1806410,225197,592275,93580,131617
1173,1780448,228216,610992,91769,192595
1174,1994778,231235,677404,95392,241499
1175,2400496,228216,614614,95392,134032
1176,2109491,226405,600728,94788,157578
1177,1976062,235461,599521,92977,133428
1178,2386006,245121,600728,92374,141277
1179,1951309,239084,1144100,94788,132220
1180,2003835,232442,604350,94789,140069
1181,1989345,231839,601332,94788,134032
1182,2111906,396058,843434,94788,133428
1183,1983307,224593,645406,94184,134635
1184,2124585,246329,608577,95392,155767
1185,1942856,239687,607973,93580,133428
1186,1967006,231838,644197,95392,134635
1187,2582828,245121,656876,97203,135239
1188,2043682,338702,610388,94788,147314
1189,2341330,370097,639368,95392,134635
1190,2060587,234254,608577,95392,134032
1191,1991760,245725,617633,95392,142484
1192,1909650,233650,615218,95392,134032
1193,1880067,242706,615217,94788,133428
1194,2245334,233649,622463,94788,135240
1195,1891538,240895,618840,95996,135239
1196,2085944,243310,617633,92373,135240
1197,1898784,244517,621256,97203,134636
1198,1846861,242706,620048,94185,135239
1199,1903613,239084,623067,94184,134635
1200,1974855,240895,624877,94788,134636
1201,2318387,241499,628500,95392,136446
1202,1942857,239688,621859,95996,136446
1203,2147527,245121,624878,95996,137051
1204,2009872,251763,626085,94184,142485
1205,1987534,295232,641782,96600,138258
1206,1927763,249951,629708,97203,135843
1207,1883689,248744,627896,97807,136447
1208,1921726,249347,629104,95996,135239
1209,1948291,248140,629104,95995,136446
1210,2116736,278931,630916,95996,137654
1211,1997798,245725,634537,98411,137654
1212,1917499,242706,630311,96600,137050
1213,1939838,255385,635745,97807,137050
1214,1978478,255385,633934,97807,136447
1215,2133037,251159,636349,95996,153352
1216,1960969,255384,634538,96600,138258
1217,1974252,247537,641179,96599,143088
1218,1977874,248140,638160,96599,138258
1219,2032814,248140,834378,96600,139465
1220,2026174,262026,645406,100222,138258
1221,1989949,249348,645405,99014,137654
1222,1970026,246328,641178,97203,137050
1223,2049719,280742,643594,96600,143692
1224,2403515,249347,649028,99014,139466
1225,1981497,257800,652046,105052,138861
1226,1963988,246932,649028,97807,139466
1227,2000816,252970,657480,97203,140070
1228,2009269,252969,949090,143691,218557
1229,2111905,252970,666537,95996,141880
1230,1989949,251158,650235,98410,150333
1231,1980893,259008,651443,100222,140673
1232,2055758,262630,662310,99014,140069
1233,3155179,363455,654461,99014,140673
1234,2046701,253574,656272,99015,140673
1235,1995987,254178,664725,99618,139465
1236,1995986,250555,658084,97807,143088
1237,2384799,254781,692498,105052,142485
1238,2078096,257800,682837,98411,139466
1239,2116132,262026,661103,98411,140673
1240,2018325,250555,658084,100826,139466
1241,2065417,259007,769173,99618,147314
1242,2183148,347154,712421,100222,148521
1243,2086548,260819,672573,98411,141277
1244,2033419,261422,665933,99014,139466
1245,2070851,265045,666536,101429,141277
1246,2187978,312137,667744,102033,141881
1247,2133641,263837,670158,99619,141881
1248,2090171,255988,667744,98410,145503
1249,2061191,263838,671970,99618,141277
1250,2260427,268667,691893,101430,141277
1251,2095604,263838,699138,100222,142484
1252,2177714,264441,673781,100222,143691
1253,2054550,265649,672574,100222,142484
1254,2091378,255385,674385,100222,142485
1255,2363668,256593,676800,101430,149125
1256,2051531,341117,827133,100222,141880
1257,2078095,270479,680423,99618,1109686
1258,2108887,266856,682233,103845,143088
1259,2381177,275912,678611,99618,143692
1260,2104057,263838,681027,108071,188973
1261,2151149,275912,682234,100825,143692
1262,2109491,262026,686460,102033,142484
1263,2538151,269875,695516,101429,150333
1264,2138470,269271,685856,101429,141277
1265,2100434,284364,767362,100826,142484
1266,2162620,272893,689479,101429,141880
1267,2135451,301269,700346,103241,143088
1268,2168657,274704,691290,102637,144295
1269,2109490,271082,688875,100222,143691
1270,2286388,268063,691894,100826,149730
1271,2120359,274101,691893,115316,159993
1272,2181940,264441,694912,102033,144899
1273,2197034,276515,692498,102637,141881
1274,2128207,276516,700950,101429,143692
1275,2131830,268668,694308,103844,143088
1276,2308123,276516,696724,100825,150333
1277,2116735,275913,697327,101429,143088
1278,2335895,271686,696724,102033,142484
1279,2148734,267460,704572,102637,143692
1280,2256201,276516,697931,111089,144296
1281,2191600,289195,704572,100826,143088
1282,2172281,274705,702157,102637,150333
1283,2238089,358626,928563,118938,150936
1284,2720483,389417,770381,102637,143692
1285,2190996,280743,709403,102637,143692
1286,2162016,265044,709402,103241,145503
1287,2190997,276516,711818,237877,144296
1288,2456644,334476,728722,102033,150333
1289,2224203,280139,728119,100825,145503
1290,2155376,280138,714232,101430,146107
1291,2252579,280138,715439,105052,146107
1292,2554452,379152,734156,134635,145503
1293,2215750,268667,714232,102033,161201
1294,2142696,283157,714233,102637,151541
1295,3035034,476960,1281754,103844,201651
1296,3130427,281346,720874,104448,147918
1297,2260427,280139,719062,101430,146710
1298,2300275,292214,720270,104449,148522
1299,2175903,288591,717854,103845,144899
1300,3197442,408132,1064405,118938,202256
1301,2336500,288591,730533,106260,147314
1302,2267069,281346,726911,103241,147917
1303,2283974,284365,1113309,105051,146711
1304,2634146,291609,746231,104448,147918
1305,2232052,292213,725099,103241,148522
1306,2261031,291006,729326,103240,155162
1307,2230844,301873,906828,103241,147918
1308,2425250,305496,727514,105052,149125
1309,2207901,287384,733553,105052,149729
1310,2268879,287987,735967,103845,147918
1311,2256201,284365,1028785,108070,149125
1312,2274917,344740,764343,108071,154560
1313,2599733,286176,729930,102033,149729
1314,2246542,292817,736571,104449,149126
1315,2212127,298251,861546,115919,152144
1316,2282766,286176,783663,126183,199237
1317,2335292,297647,738382,105052,148522
1318,2294237,293421,744419,104448,149729
1319,2428269,286176,1528083,140069,218556
1320,2382384,283761,745627,106864,193199
1321,2415591,295836,741401,107467,150333
1322,2311142,307911,763135,105052,148522
1323,2347970,301270,749853,107467,158181
1324,2470531,283157,745024,105656,151541
1325,2439740,309118,748646,103844,152144
1326,2307519,292817,748042,104449,150333
1327,2504945,419000,751664,108070,152144
1328,2305708,290402,751665,107467,150333
1329,2498908,294629,749249,103241,158181
1330,2295445,289799,756495,106259,150937
1331,2451815,289194,758909,106863,152748
1332,2381176,294629,757098,108070,152748
1333,2820704,297647,795134,106864,152144
1334,2317180,301269,760721,107467,152144
1335,2566527,296440,769777,108674,161200
1336,2375139,294024,758305,107467,152748
1337,2419213,333268,780041,108674,152748
1338,2465098,296439,763739,106863,152748
1339,2606374,302477,763739,106259,153352
1340,2466305,300666,760721,108674,153351
1341,2378158,297044,813850,113504,192596
1342,2374536,286176,765551,106863,152144
1343,2553244,300063,769173,106863,152144
1344,2410761,295232,770985,105052,153352
1345,2387214,299459,764343,120145,163011
1346,2466909,297043,772796,414171,159993
1347,2574376,306100,774607,107467,154559
1348,2315368,299458,774607,108071,154559
1349,2542377,298251,825322,134636,199840
1350,2480794,466696,821095,108674,153955
1351,2389025,307911,775814,106260,153955
1352,2442759,307911,773399,107466,158181
1353,2375743,309118,775814,124975,202255
1354,2672183,303081,780041,111693,153956
1355,2499511,308515,778230,109882,154559
1356,2419213,297647,786682,109279,155163
1357,2203072,271082,699138,96600,137654
1358,2762141,309722,786078,108675,161804
1359,2288200,277119,702761,95996,137654
1360,2396874,307911,786682,108674,155767
1361,2245334,272893,784871,97203,137051
1362,2925756,274704,703365,94788,139465
1363,2408949,304289,789700,105656,156370
1364,2232655,274101,697932,95996,144899
1365,2466305,318174,787890,108675,155163
1366,2812251,334476,722685,97204,138861
1367,2384799,313949,795738,109882,156371
1368,2230843,277724,708195,98410,137654
1369,2504341,315156,795738,167842,222783
1370,2773008,313949,798153,111693,157577
1371,2207901,275309,709402,97807,139466
1372,2581017,313949,799360,106863,156974
1373,2656486,428056,872414,112900,157578
1374,2589469,316967,798757,112297,156371
1375,2226618,276516,712421,97203,145503
1376,2486228,316364,802983,111089,155163
1377,3245741,320590,805398,111693,158181
1378,3114125,455829,1318582,133428,213726
1379,2542377,312137,809625,108674,157577
1380,2613619,336891,716647,100826,146710
1381,2642599,318778,1023351,112297,158182
1382,2238693,282553,722081,99619,140069
1383,2549019,319382,810831,112901,156974
1384,2660107,322400,811436,110486,157578
1385,2312350,278327,865773,105052,162408
1386,2529699,331457,816266,112297,163011
1387,2340122,281950,728119,97203,140069
1388,2646221,326627,819284,114109,158785
1389,2305104,289798,942449,196821,234254
1390,2516416,317570,821095,110485,157578
1391,2463287,292213,1104856,111693,166634
1392,2590677,330250,821095,112297,158181
1393,2317784,356814,812643,97204,140673
1394,2555659,310929,820492,112900,158786
1395,2660107,334476,826529,112297,160596
1396,2622071,316967,822303,108071,158182
1397,2575583,338702,756494,100222,147314
1398,2556263,316363,828944,114108,159993
1399,3219780,326627,828340,112297,161200
1400,2413779,297043,735967,100222,140069
1401,2773008,326627,830755,109882,158181
1402,2319594,462470,1080103,109278,167841
1403,2390836,283761,737175,100222,142484
1404,2564715,323004,839812,114712,158181
1405,2706596,283761,740193,99015,143088
1406,2683654,322400,833775,114712,159993
1407,2608185,319382,833170,112297,159389
1408,2440947,295836,744419,122561,165427
1409,2560490,330250,842830,110486,161804
1410,2629316,333268,841019,114711,159993
1411,2670975,335683,842830,113504,161201
1412,2395063,289798,745024,164219,255385
1413,2873833,289798,853094,100826,150937
1414,2643203,341721,847660,112901,160596
1415,2415590,296440,783060,102637,141881
1416,2616034,333268,883281,118334,167841
1417,2870212,298251,757702,99618,144899
1418,2664334,345343,852490,112297,161804
1419,2668560,334476,885093,115315,165427
1420,2807421,635141,1055953,115919,163616
1421,2666749,339909,855509,115919,161804
1422,2698143,335683,861546,114712,160596
1423,2682446,333268,855509,115316,161805
1424,5134865,532504,1513592,152748,269271
1425,2717464,350777,856113,115316,162408
1426,2678220,343532,918298,120749,163616
1427,2884702,336287,858528,115919,163615
1428,2800780,339305,875433,115920,162408
1429,2649240,336286,862151,114712,164219
1430,2827345,340513,912865,117730,190784
1431,2847873,347154,875433,117126,164823
1432,2642599,343532,868188,115316,163011
1433,2779046,741401,890526,115919,164823
1434,3004847,362851,883885,115315,163615
1435,2746444,344136,869395,117126,169653
1436,2760933,350776,870603,114712,165427
1437,2887116,354399,872413,129202,208293
1438,2747047,342928,876037,115920,164823
1439,2682446,353192,875433,117730,164219
1440,3020544,341720,871206,117127,170861
1441,2806818,359229,947278,115315,165426
1442,2655881,348361,876036,114712,165426
1443,2684862,353796,1016106,118938,182332
1444,2732558,343531,883281,114108,165426
1445,2774215,352588,896564,117127,166030
1446,2716859,341117,881470,114711,170860
1447,3148539,346550,884489,117731,166635
1448,2753689,344135,929166,117731,168446
1449,2907040,355002,884489,114108,166031
1450,2850288,355607,894149,116523,165426
1451,2847269,348965,896564,105656,154559
1452,2929379,367682,890526,116523,167841
1453,2588262,319986,792719,103241,150333
1454,2933002,315760,790908,103844,150333
1455,2756103,351984,895357,114108,166030
1456,2960774,342325,806606,105656,154559
1457,2859948,345343,895356,119541,168445
1458,2652863,321797,797550,129806,149125
1459,2808025,354399,993766,126787,193803
1460,2925756,350777,1174891,117127,170860
1461,2847269,351984,900186,117127,173879
1462,2621468,312740,801775,106259,148522
1463,2969226,365267,899582,121353,169653
1464,3074881,358022,900790,119542,167238
1465,2651655,339910,825926,105052,150333
1466,2840024,357418,979880,144899,239084
1467,3138275,351984,908639,117731,175087
1468,2749462,321797,809625,104448,149729
1469,2945076,356211,909847,118938,169049
1470,2844251,643594,1267868,137654,230027
1471,2946887,313949,844038,105052,150333
1472,2622675,312740,809624,101429,155766
1473,2690899,301874,900186,120750,237273
1474,2737387,309118,812039,106863,151541
1475,2667352,356814,811436,106260,150937
1476,2721086,309118,819284,106260,150333
1477,3195027,326627,816265,107467,156974
1478,2608186,327835,813247,105052,151540
1479,2611204,329041,816265,104448,151541
1480,2623279,352588,1052330,131013,252366
1481,2770593,324816,819284,103844,150937
1482,2858136,371908,925543,121353,174483
1483,2643202,327834,822302,106259,152144
1484,2993979,380360,941844,127994,192595
1485,2643203,329646,822302,106259,152144
1486,2964999,358626,925544,124976,172068
1487,2814063,329646,828340,108675,159389
1488,3123785,367077,929166,118938,171464
1489,2760933,327835,826529,105655,150936
1490,2970434,358625,1191796,120145,171464
1491,2777234,509562,914072,105656,152748
1492,2917303,369493,935807,121956,172068
1493,2663730,328439,830152,107467,156974
1494,3356832,376738,935204,119542,173879
1495,3184160,367682,938222,121957,171464
1496,2791725,336891,834982,106864,152748
1497,3065825,370700,945468,121353,173276
1498,2887720,345343,838000,106863,159389
1499,2926963,372512,946675,121354,173879
1500,2879268,351381,839208,105052,152748
